epoch,train_loss,train_auc,val_loss,val_auc
1,0.2704793,0.0,0.6571897,0.6766122775691151
2,0.25450373,0.6766122775691151,0.676352,0.6766122775691151
3,0.6805953,0.6766122775691151,0.64381266,0.6846881349670587
4,0.7372972,0.6846881349670587,0.6202713,0.6871867495843851
5,0.4172095,0.6871867495843851,0.6183039,0.6871867495843851
6,0.5202778,0.6871867495843851,0.59971935,0.6871867495843851
7,0.2906866,0.6871867495843851,0.60229963,0.6942774459700758
8,1.2536308,0.6942774459700758,0.58653927,0.6942774459700758
9,0.26666555,0.6942774459700758,0.6101253,0.6942774459700758
10,0.5169072,0.6942774459700758,0.6040336,0.6942774459700758
11,0.59123003,0.6942774459700758,0.5918293,0.6942774459700758
12,0.25493476,0.6942774459700758,0.5919889,0.6942774459700758
13,0.52899534,0.6942774459700758,0.6023951,0.6942774459700758
14,0.4348567,0.6942774459700758,0.60169435,0.6942774459700758
15,0.23002875,0.6942774459700758,0.57828915,0.6942774459700758
16,0.17174736,0.6942774459700758,0.5766281,0.6942774459700758
17,0.79328746,0.6942774459700758,0.5835288,0.6942774459700758
18,0.6064267,0.6942774459700758,0.5938685,0.6942774459700758
19,0.3411651,0.6942774459700758,0.5556716,0.6942774459700758
20,0.54496413,0.6942774459700758,0.5843971,0.6942774459700758
21,0.24386576,0.6942774459700758,0.551595,0.6942774459700758
22,0.4159661,0.6942774459700758,0.57890177,0.6942774459700758
23,0.66633594,0.6942774459700758,0.6002233,0.6942774459700758
24,0.20373155,0.6942774459700758,0.54309326,0.6942774459700758
25,0.63665617,0.6942774459700758,0.57376957,0.6942774459700758
26,0.46746892,0.6942774459700758,0.56220675,0.6942774459700758
27,0.3299606,0.6942774459700758,0.5506689,0.6942774459700758
28,0.19404317,0.6942774459700758,0.529536,0.6942774459700758
29,0.620443,0.6942774459700758,0.5657929,0.6942774459700758
30,0.15421115,0.6942774459700758,0.63458693,0.6942774459700758
31,0.180106,0.6942774459700758,0.6707833,0.6942774459700758
32,0.38237178,0.6942774459700758,0.5906342,0.6942774459700758
33,0.38019523,0.6942774459700758,0.64672667,0.6942774459700758
34,0.5522744,0.6942774459700758,0.60941076,0.6942774459700758
35,0.8342179,0.6942774459700758,0.60819507,0.6942774459700758
36,0.22772993,0.6942774459700758,0.618745,0.6942774459700758
37,0.22614507,0.6942774459700758,0.68261206,0.6942774459700758
38,0.3627907,0.6942774459700758,0.71533763,0.6942774459700758
39,0.22346994,0.6942774459700758,0.67515385,0.6942774459700758
40,0.28766128,0.6942774459700758,0.69091165,0.6942774459700758
41,0.30546302,0.6942774459700758,0.6642089,0.6942774459700758
42,0.18042947,0.6942774459700758,0.82040757,0.6942774459700758
43,0.30193812,0.6942774459700758,0.642238,0.6942774459700758
44,0.5557139,0.6942774459700758,0.78935426,0.6942774459700758
45,0.15627415,0.6942774459700758,0.71024215,0.6942774459700758
46,0.20573583,0.6942774459700758,0.77489924,0.6942774459700758
47,0.429541,0.6942774459700758,0.77201796,0.6942774459700758
48,0.4447052,0.6942774459700758,0.6626043,0.6942774459700758
49,0.58099514,0.6942774459700758,0.8526006,0.6942774459700758
50,0.10030809,0.6942774459700758,0.8135946,0.6942774459700758
