epoch,train_loss,train_auc,val_loss,val_auc
1,0.27657086,0.0,0.41752854,0.8443307879602934
2,0.31461906,0.8443307879602934,0.41036946,0.8605249179431912
3,0.21180664,0.8605249179431912,0.43318343,0.8605249179431912
4,0.47492528,0.8605249179431912,0.41088337,0.8728203900039607
5,0.4352474,0.8728203900039607,0.36399147,0.8778904107906624
6,0.22504675,0.8778904107906624,0.34114814,0.8778904107906624
7,0.23156923,0.8778904107906624,0.38862985,0.8778904107906624
8,0.32094485,0.8778904107906624,0.3305429,0.8778904107906624
9,0.4112044,0.8778904107906624,0.35512415,0.8778904107906624
10,0.39447755,0.8778904107906624,0.36200473,0.8778904107906624
11,1.2691928,0.8778904107906624,0.3462708,0.8778904107906624
12,0.46643203,0.8778904107906624,0.34104654,0.8778904107906624
13,0.18479875,0.8778904107906624,0.34756553,0.8778904107906624
14,0.33436564,0.8778904107906624,0.3369677,0.8778904107906624
15,0.2718444,0.8778904107906624,0.36697507,0.8778904107906624
16,0.39482456,0.8778904107906624,0.3133415,0.8778904107906624
17,0.27490568,0.8778904107906624,0.33671892,0.8778904107906624
18,0.3361472,0.8778904107906624,0.3347103,0.8778904107906624
19,0.47126222,0.8778904107906624,0.32855666,0.8778904107906624
20,0.67166644,0.8778904107906624,0.33315283,0.8778904107906624
21,0.71226275,0.8778904107906624,0.33752602,0.8778904107906624
22,0.22004363,0.8778904107906624,0.33928224,0.8778904107906624
23,0.32016957,0.8778904107906624,0.30510283,0.8778904107906624
24,0.119572565,0.8778904107906624,0.32843956,0.8778904107906624
25,0.22224152,0.8778904107906624,0.3084582,0.8778904107906624
26,0.26599717,0.8778904107906624,0.27964145,0.8778904107906624
27,0.8845344,0.8778904107906624,0.3317422,0.8778904107906624
28,0.49064767,0.8778904107906624,0.2942266,0.8778904107906624
29,0.17864856,0.8778904107906624,0.33326435,0.8778904107906624
30,0.408453,0.8778904107906624,0.30728716,0.8778904107906624
31,0.18818825,0.8778904107906624,0.27689528,0.8778904107906624
32,0.38110647,0.8778904107906624,0.315493,0.8778904107906624
33,0.94701207,0.8778904107906624,0.25748634,0.8778904107906624
34,0.13302779,0.8778904107906624,0.2654828,0.8778904107906624
35,0.31692207,0.8778904107906624,0.36763197,0.8778904107906624
36,0.42626533,0.8778904107906624,0.24663378,0.8778904107906624
37,0.29627633,0.8778904107906624,0.26807743,0.8778904107906624
38,0.4744237,0.8778904107906624,0.23811948,0.8778904107906624
39,0.081476375,0.8778904107906624,0.32669282,0.8778904107906624
40,0.07938442,0.8778904107906624,0.36537474,0.8778904107906624
41,0.041069612,0.8778904107906624,0.47060525,0.8778904107906624
42,0.061309658,0.8778904107906624,0.5436911,0.8778904107906624
43,0.066879556,0.8778904107906624,0.7545,0.8778904107906624
44,0.38447168,0.8778904107906624,0.38753963,0.8778904107906624
45,0.10232096,0.8778904107906624,0.4193216,0.8778904107906624
46,0.27984244,0.8778904107906624,0.43161204,0.8778904107906624
47,0.23203832,0.8778904107906624,0.37516946,0.8778904107906624
48,0.034726646,0.8778904107906624,0.29427624,0.8778904107906624
49,0.048280317,0.8778904107906624,0.46949705,0.8778904107906624
50,0.31944162,0.8778904107906624,0.56868273,0.8778904107906624
