epoch,train_loss,train_auc,val_loss,val_auc
1,0.45031148,0.0,0.43553555,0.8464401622406651
2,0.39497152,0.8464401622406651,0.3895174,0.8597987650795699
3,0.40000516,0.8597987650795699,0.37385434,0.8678816294071953
4,0.18332249,0.8678816294071953,0.4087081,0.8752030311125031
5,0.28389466,0.8752030311125031,0.37262046,0.8752245240091008
6,0.16693446,0.8752245240091008,0.30691388,0.8798424263638011
7,0.30897433,0.8798424263638011,0.34008658,0.8798424263638011
8,0.20072246,0.8798424263638011,0.38211036,0.8798424263638011
9,0.88728917,0.8798424263638011,0.40489018,0.8798424263638011
10,0.36691105,0.8798424263638011,0.34518802,0.8798424263638011
11,0.5278471,0.8798424263638011,0.35717928,0.8798424263638011
12,0.44706246,0.8798424263638011,0.4094829,0.8798424263638011
13,0.89728355,0.8798424263638011,0.37239859,0.8798424263638011
14,0.39410698,0.8798424263638011,0.29454482,0.8798424263638011
15,0.39566323,0.8798424263638011,0.3250839,0.8798424263638011
16,0.29829726,0.8798424263638011,0.35942286,0.8798424263638011
17,0.21917862,0.8798424263638011,0.32147413,0.8798424263638011
18,0.7035817,0.8798424263638011,0.41342026,0.8798424263638011
19,0.29722092,0.8798424263638011,0.29140973,0.8798424263638011
20,0.30754513,0.8798424263638011,0.2932492,0.8798424263638011
21,0.1370936,0.8798424263638011,0.26892754,0.8798424263638011
22,0.6969526,0.8798424263638011,0.32357544,0.8798424263638011
23,0.30084646,0.8798424263638011,0.3315525,0.8798424263638011
24,0.40022898,0.8798424263638011,0.33109173,0.8798424263638011
25,0.12803411,0.8798424263638011,0.29770774,0.8798424263638011
26,1.1859856,0.8798424263638011,0.34244406,0.8798424263638011
27,0.2306986,0.8798424263638011,0.3504671,0.8798424263638011
28,0.27336168,0.8798424263638011,0.28589398,0.8798424263638011
29,0.3171454,0.8798424263638011,0.36229664,0.8798424263638011
30,0.35758004,0.8798424263638011,0.36912405,0.8798424263638011
31,0.30419624,0.8798424263638011,0.37835258,0.8798424263638011
32,0.42897487,0.8798424263638011,0.35803777,0.8798424263638011
33,0.31783763,0.8798424263638011,0.2804798,0.8798424263638011
34,0.15626988,0.8798424263638011,0.383757,0.8798424263638011
35,0.12186326,0.8798424263638011,0.42141318,0.8798424263638011
36,0.08257069,0.8798424263638011,0.5234821,0.8798424263638011
37,0.13521595,0.8798424263638011,0.33107722,0.8798424263638011
38,0.23379132,0.8798424263638011,0.48814565,0.8798424263638011
39,0.1535854,0.8798424263638011,0.44636205,0.8798424263638011
40,0.34653628,0.8798424263638011,0.53277814,0.8798424263638011
41,0.19568154,0.8798424263638011,0.76091117,0.8798424263638011
42,0.18824634,0.8798424263638011,0.6424697,0.8798424263638011
43,0.069889516,0.8798424263638011,0.7136848,0.8798424263638011
44,0.068147235,0.8798424263638011,0.98019165,0.8798424263638011
45,0.17590135,0.8798424263638011,0.7762922,0.8798424263638011
46,0.38029182,0.8798424263638011,1.0179338,0.8798424263638011
47,0.5986439,0.8798424263638011,1.1380981,0.8798424263638011
48,0.074096315,0.8798424263638011,0.8611868,0.8798424263638011
49,0.024092192,0.8798424263638011,0.9883163,0.8798424263638011
50,0.11823767,0.8798424263638011,0.8028009,0.8798424263638011
