epoch,train_loss,train_auc,val_loss,val_auc
1,0.601915,0.0,0.7140155,0.7244056438170335
2,0.6388604,0.7244056438170335,0.71723616,0.7355074458882034
3,0.57549226,0.7355074458882034,0.71689224,0.7418135628023115
4,0.4874705,0.7418135628023115,0.72138375,0.7448819007046794
5,0.7342516,0.7448819007046794,0.71904075,0.7476086545938483
6,0.53597885,0.7476086545938483,0.71298254,0.7514683609576808
7,0.5874099,0.7514683609576808,0.7494184,0.7530799170214595
8,0.57781565,0.7530799170214595,0.71327853,0.7530799170214595
9,0.60549843,0.7530799170214595,0.7281021,0.7553962554672742
10,0.5751581,0.7553962554672742,0.7412072,0.7553962554672742
11,0.44885576,0.7553962554672742,0.71556324,0.7584763011456123
12,0.30765122,0.7584763011456123,0.7316644,0.7611258609075044
13,0.5864964,0.7611258609075044,0.7088177,0.7611258609075044
14,0.5215141,0.7611258609075044,0.72059095,0.7611258609075044
15,0.65308344,0.7611258609075044,0.70226884,0.7611258609075044
16,0.4839964,0.7611258609075044,0.7173774,0.7611258609075044
17,0.56817055,0.7611258609075044,0.73243994,0.7634043742309534
18,0.50696886,0.7634043742309534,0.67987365,0.7634043742309534
19,0.54220915,0.7634043742309534,0.7099698,0.7634043742309534
20,0.45520425,0.7634043742309534,0.6863664,0.7634043742309534
21,0.48964912,0.7634043742309534,0.6684018,0.7634043742309534
22,0.6494458,0.7634043742309534,0.6702665,0.7679897053911864
23,0.7115933,0.7679897053911864,0.6757089,0.7682037904375003
24,0.49829042,0.7682037904375003,0.7119324,0.7682037904375003
25,0.519068,0.7682037904375003,0.67492867,0.7682037904375003
26,0.46934307,0.7682037904375003,0.67525613,0.7682961660764748
27,0.51481843,0.7682961660764748,0.67294085,0.7682961660764748
28,0.49954998,0.7682961660764748,0.7015802,0.7682961660764748
29,0.43453968,0.7682961660764748,0.6507356,0.7682961660764748
30,0.3940251,0.7682961660764748,0.6708392,0.7682961660764748
31,0.80440736,0.7682961660764748,0.6923864,0.7682961660764748
32,0.49750578,0.7682961660764748,0.67607665,0.7682961660764748
33,0.71268135,0.7682961660764748,0.69976497,0.7682961660764748
34,0.69362676,0.7682961660764748,0.6842126,0.7682961660764748
35,0.6071247,0.7682961660764748,0.68400747,0.7682961660764748
36,0.6609043,0.7682961660764748,0.67400503,0.7682961660764748
37,0.50488335,0.7682961660764748,0.67939955,0.7682961660764748
38,0.60006076,0.7682961660764748,0.6414226,0.7682961660764748
39,0.44307762,0.7682961660764748,0.7533769,0.7682961660764748
40,0.5051446,0.7682961660764748,0.7319766,0.7682961660764748
41,0.32987803,0.7682961660764748,0.72048545,0.7682961660764748
42,0.46727875,0.7682961660764748,0.62627155,0.7682961660764748
43,0.3270582,0.7682961660764748,0.7683941,0.7682961660764748
44,0.52708495,0.7682961660764748,0.7342061,0.7682961660764748
45,0.29716903,0.7682961660764748,0.794189,0.7682961660764748
46,0.20581913,0.7682961660764748,0.87790525,0.7682961660764748
47,0.54066014,0.7682961660764748,0.78635776,0.7682961660764748
48,0.29596472,0.7682961660764748,0.82337165,0.7682961660764748
49,0.4037964,0.7682961660764748,0.9461308,0.7682961660764748
50,0.2930377,0.7682961660764748,0.846987,0.7682961660764748
