epoch,train_loss,train_auc,val_loss,val_auc
1,0.64585316,0.0,0.60620296,0.752328908867048
2,0.3583062,0.752328908867048,0.51583946,0.7840094384520202
3,0.5110746,0.7840094384520202,0.36963314,0.8069469647424383
4,0.23446648,0.8069469647424383,0.3794906,0.8120592037188852
5,0.16809946,0.8120592037188852,0.3468777,0.8143658520858855
6,0.55912066,0.8143658520858855,0.3067857,0.828391502322768
7,0.5988976,0.828391502322768,0.3591501,0.8284605866332606
8,0.17480794,0.8284605866332606,0.32941595,0.8284605866332606
9,0.28085285,0.8284605866332606,0.3638344,0.828623318564643
10,0.26192886,0.828623318564643,0.3539099,0.828623318564643
11,0.48234743,0.828623318564643,0.3361686,0.828623318564643
12,0.5340858,0.828623318564643,0.3422541,0.828623318564643
13,0.39462268,0.828623318564643,0.38527298,0.828623318564643
14,0.38940364,0.828623318564643,0.34612167,0.828623318564643
15,0.3846629,0.828623318564643,0.3906862,0.828623318564643
16,0.17690581,0.828623318564643,0.40431905,0.828623318564643
17,0.21206026,0.828623318564643,0.3705035,0.828623318564643
18,0.29553148,0.828623318564643,0.47788337,0.828623318564643
19,0.2298484,0.828623318564643,0.39821476,0.828623318564643
20,0.7056567,0.828623318564643,0.3737136,0.828623318564643
21,0.2057574,0.828623318564643,0.55496746,0.828623318564643
22,0.43653712,0.828623318564643,0.4095655,0.828623318564643
23,0.3337426,0.828623318564643,0.37625086,0.828623318564643
24,0.40463063,0.828623318564643,0.40019706,0.828623318564643
25,0.484493,0.828623318564643,0.38272274,0.828623318564643
26,1.2504609,0.828623318564643,0.33432364,0.828623318564643
27,0.45721945,0.828623318564643,0.33274812,0.828623318564643
28,0.3440437,0.828623318564643,0.3336863,0.828623318564643
29,0.3971899,0.828623318564643,0.41544175,0.828623318564643
30,0.26054218,0.828623318564643,0.46500832,0.828623318564643
31,0.29695398,0.828623318564643,0.4351861,0.828623318564643
32,0.56519747,0.828623318564643,0.3246633,0.828623318564643
33,0.31416637,0.828623318564643,0.3394153,0.828623318564643
34,0.34534657,0.828623318564643,0.50672704,0.828623318564643
35,0.18135779,0.828623318564643,0.40038913,0.828623318564643
36,0.26675966,0.828623318564643,0.47819078,0.828623318564643
37,0.42408487,0.828623318564643,0.61181587,0.828623318564643
38,0.104888596,0.828623318564643,0.52398074,0.828623318564643
39,0.23577952,0.828623318564643,0.58087134,0.828623318564643
40,0.4013676,0.828623318564643,0.47996163,0.828623318564643
41,0.30409008,0.828623318564643,0.3600179,0.828623318564643
42,0.3534149,0.828623318564643,0.7340602,0.828623318564643
43,0.23404112,0.828623318564643,0.76661146,0.828623318564643
44,0.2746519,0.828623318564643,0.29700503,0.828623318564643
45,0.31682643,0.828623318564643,0.9909761,0.828623318564643
46,0.31330895,0.828623318564643,0.68182606,0.828623318564643
47,0.09150224,0.828623318564643,0.7214302,0.828623318564643
48,0.38148773,0.828623318564643,0.53548145,0.828623318564643
49,0.29354352,0.828623318564643,1.2221863,0.828623318564643
50,0.03496156,0.828623318564643,1.5788238,0.828623318564643
