epoch,train_loss,train_auc,val_loss,val_auc
1,0.65986,0.0,0.7206538,0.7361813506193284
2,0.79694486,0.7361813506193284,0.7032295,0.7451183720479037
3,0.84800535,0.7451183720479037,0.7013958,0.7518327172384265
4,0.6408793,0.7518327172384265,0.71804726,0.7547519418182715
5,0.7123448,0.7547519418182715,0.72588915,0.7549760621011316
6,0.4389577,0.7549760621011316,0.7142744,0.7559057367072999
7,0.8165919,0.7559057367072999,0.7668399,0.7579012048974012
8,0.6511309,0.7579012048974012,0.68560463,0.7579012048974012
9,0.55346084,0.7579012048974012,0.7111088,0.7579012048974012
10,0.68884766,0.7579012048974012,0.6453173,0.7579012048974012
11,0.45074403,0.7579012048974012,0.6468399,0.7579012048974012
12,0.6958319,0.7579012048974012,0.6697812,0.7579012048974012
13,0.39291745,0.7579012048974012,0.72499466,0.7579012048974012
14,0.39547893,0.7579012048974012,0.6901226,0.7579012048974012
15,0.35766506,0.7579012048974012,0.68133897,0.7579012048974012
16,0.39340168,0.7579012048974012,0.6587825,0.7579012048974012
17,0.65471256,0.7579012048974012,0.6893392,0.7579012048974012
18,0.41702467,0.7579012048974012,0.64957106,0.7579012048974012
19,0.69031334,0.7579012048974012,0.65124536,0.7579012048974012
20,0.347152,0.7579012048974012,0.7635111,0.7579012048974012
21,0.21666104,0.7579012048974012,0.73023504,0.7579012048974012
22,0.37022942,0.7579012048974012,0.8065827,0.7579012048974012
23,0.3642592,0.7579012048974012,0.743988,0.7579012048974012
24,0.123312876,0.7579012048974012,0.74872357,0.7579012048974012
25,0.39305314,0.7579012048974012,0.8028063,0.7579012048974012
26,0.39643627,0.7579012048974012,0.7465314,0.7579012048974012
27,0.27892715,0.7579012048974012,0.8598664,0.7579012048974012
28,0.46437308,0.7579012048974012,0.8030846,0.7579012048974012
29,0.39107406,0.7579012048974012,0.90058494,0.7579012048974012
30,0.31571412,0.7579012048974012,0.88028497,0.7579012048974012
31,0.3588906,0.7579012048974012,0.8515465,0.7579012048974012
32,0.4069754,0.7579012048974012,0.91417396,0.7579012048974012
33,0.11799838,0.7579012048974012,0.91722924,0.7579012048974012
34,0.042022858,0.7579012048974012,0.96087843,0.7579012048974012
35,0.09400564,0.7579012048974012,0.9723567,0.7579012048974012
36,0.129548,0.7579012048974012,1.1022654,0.7579012048974012
37,0.539162,0.7579012048974012,0.9232415,0.7579012048974012
38,0.6456742,0.7579012048974012,0.95222354,0.7579012048974012
39,0.23667955,0.7579012048974012,0.85358167,0.7579012048974012
40,0.15295377,0.7579012048974012,0.85778177,0.7579012048974012
41,0.05622221,0.7579012048974012,0.9586063,0.7579012048974012
42,0.13497351,0.7579012048974012,0.9805283,0.7579012048974012
43,0.15294226,0.7579012048974012,0.92138857,0.7579012048974012
44,0.24326852,0.7579012048974012,1.1655757,0.7579012048974012
45,0.057534125,0.7579012048974012,0.97045606,0.7579012048974012
46,0.026066063,0.7579012048974012,0.9832115,0.7579012048974012
47,0.11196803,0.7579012048974012,0.686571,0.7579012048974012
48,0.3050378,0.7579012048974012,0.9541501,0.7579012048974012
49,0.11841646,0.7579012048974012,1.0286767,0.7579012048974012
50,0.10573056,0.7579012048974012,1.060615,0.7579012048974012
