epoch,train_loss,train_auc,val_loss,val_auc
1,0.38097706,0.0,0.65006655,0.6854454774952282
2,0.7477334,0.6854454774952282,0.6364399,0.6965162243704205
3,0.3447295,0.6965162243704205,0.6233301,0.6965162243704205
4,0.24156421,0.6965162243704205,0.6212301,0.6965162243704205
5,0.52889526,0.6965162243704205,0.6137748,0.6965162243704205
6,0.43305972,0.6965162243704205,0.6141835,0.6965162243704205
7,0.6254088,0.6965162243704205,0.61102426,0.6965162243704205
8,0.3255152,0.6965162243704205,0.60505474,0.6965162243704205
9,0.24805613,0.6965162243704205,0.6068955,0.6965162243704205
10,0.42315748,0.6965162243704205,0.59734535,0.6965162243704205
11,0.41049695,0.6965162243704205,0.58780724,0.6965162243704205
12,0.3338156,0.6965162243704205,0.58308995,0.6965162243704205
13,0.32526863,0.6965162243704205,0.589694,0.6965162243704205
14,0.29964328,0.6965162243704205,0.5561383,0.6965162243704205
15,0.50794256,0.6965162243704205,0.6030668,0.6965162243704205
16,0.2691457,0.6965162243704205,0.57077754,0.6965162243704205
17,0.7012552,0.6965162243704205,0.5652394,0.6965162243704205
18,0.7243141,0.6965162243704205,0.5735568,0.6965162243704205
19,0.5049864,0.6965162243704205,0.55717456,0.6965162243704205
20,0.3242034,0.6965162243704205,0.55137366,0.6965162243704205
21,0.22740108,0.6965162243704205,0.53537357,0.6965162243704205
22,0.23497029,0.6965162243704205,0.57352334,0.6965162243704205
23,0.5870006,0.6965162243704205,0.51423204,0.6965162243704205
24,0.3042544,0.6965162243704205,0.55707216,0.6965162243704205
25,0.22205071,0.6965162243704205,0.569543,0.6965162243704205
26,0.29242367,0.6965162243704205,0.57253575,0.6965162243704205
27,0.26658696,0.6965162243704205,0.48930883,0.6965162243704205
28,0.46807277,0.6965162243704205,0.5280058,0.6965162243704205
29,0.37085253,0.6965162243704205,0.5257432,0.6965162243704205
30,0.2537316,0.6965162243704205,0.57401246,0.6965162243704205
31,0.39409265,0.6965162243704205,0.5011944,0.6965162243704205
32,0.5069151,0.6965162243704205,0.48261333,0.6965162243704205
33,0.20160642,0.6965162243704205,0.45100203,0.6965162243704205
34,0.224202,0.6965162243704205,0.5536054,0.6965162243704205
35,0.25262976,0.6965162243704205,0.5511099,0.6965162243704205
36,0.2774869,0.6965162243704205,0.4639991,0.6965162243704205
37,0.48590198,0.6965162243704205,0.48143795,0.6965162243704205
38,0.24744017,0.6965162243704205,0.57908195,0.6965162243704205
39,0.4476186,0.6965162243704205,0.57039964,0.6965162243704205
40,0.29389137,0.6965162243704205,0.552657,0.6965162243704205
41,0.5869012,0.6965162243704205,0.56279415,0.6965162243704205
42,0.32845706,0.6965162243704205,0.5594577,0.6965162243704205
43,0.7754675,0.6965162243704205,0.6208181,0.6965162243704205
44,0.52357113,0.6965162243704205,0.63505614,0.6965162243704205
45,0.118206464,0.6965162243704205,0.6630018,0.6965162243704205
46,0.5498639,0.6965162243704205,0.72924405,0.6965162243704205
47,0.43384284,0.6965162243704205,0.6894188,0.6965162243704205
48,0.17107621,0.6965162243704205,0.6605363,0.6965162243704205
49,0.12615627,0.6965162243704205,0.7173495,0.6965162243704205
50,0.12057973,0.6965162243704205,0.8863751,0.6965162243704205
