epoch,train_loss,train_auc,val_loss,val_auc
1,0.5866039991378784,0.0,0.5779908895492554,0.7718600602229103
2,0.5428001284599304,0.7718600602229103,0.5708817839622498,0.7826459549327129
3,0.5210480093955994,0.7826459549327129,0.562665581703186,0.7888459178285503
4,0.51402348279953,0.7888459178285503,0.5657797455787659,0.7971394117563114
5,0.5027891993522644,0.7971394117563114,0.5565435290336609,0.8033243902787093
