epoch,train_loss,train_auc,val_loss,val_auc
1,0.6820072531700134,0.0,0.6669607758522034,0.5874776298503139
2,0.65215003490448,0.5874776298503139,0.6505652070045471,0.6267753881802853
3,0.6495845913887024,0.6267753881802853,0.6430193781852722,0.6332084225553177
4,0.6480663418769836,0.6332084225553177,0.6484600305557251,0.6332084225553177
5,0.6346309781074524,0.6332084225553177,0.6568256616592407,0.6332084225553177
